ID_Sankce,ID_kontroly,Vyse_pokuty,Zákon,Paragraf,Datum_nabyti_Pravni_Moci
52569,251203070301601,1000,Zák. 634/1992,§3/a,4/25/2012
52570,251202280028301,4000,Zák. 634/1992,§3/a,4/26/2012
52571,251202210028301,5000,Zák. 634/1992,§5/1/b,5/2/2012
52572,301204129808902,1000,Zák. 634/1992,§ 11 odst. 1,4/12/2012
52573,301204130703402,1000,Zák. 64/1986,§ 9 odst.1,4/13/2012
52574,251203060024201,1000,Zák. 64/1986,§9/1/a,4/25/2012
52575,251202280009801,1000,Zák. 634/1992,§12/1 §16/1,5/5/2012
52576,251203050054701,3000,Zák. 634/1992,§3/c §10/1/a §12/1,4/25/2012
52577,251203140015202,1000,Zák. 634/1992,§11/1,4/27/2012
52578,301204110700401,1000,Zák. 634/1992,§ 12 odst.1,4/11/2012
52579,251202010009801,50000,Zák. 634/1992,§5/2,4/25/2012
52580,301204120009001,1000,Zák. 634/1992,§ 13,4/12/2012
52581,301204120704102,1000,Zák. 634/1992,§ 10 odst. 1 písm. a,4/12/2012
52582,221204120023902,1000,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/12/2012
52583,221204120023902,1000,Zák. 634/1992,"§ 3 pís.a,",4/12/2012
52584,301204110700402,1000,Zák. 64/1986,§ 9 odst. 1 písm. a),4/11/2012
52585,271204130005101,1000,Zák. 634/1992,§ 10,4/13/2012
52586,271203230024601,1000,Zák. 634/1992,§11/1,4/13/2012
52587,271203130021001,4000,Zák. 634/1992,§3c,4/13/2012
52588,271202020506701,1000,Zák. 634/1992,"§10/1/a,§11/1",4/13/2012
52589,271203230016801,3000,Zák. 634/1992,§12/1,4/13/2012
52590,271201170506701,1000,Zák. 634/1992,§3c,4/12/2012
52591,221204030020902,1000,Zák. 634/1992,"§ 3 pís.a,",4/3/2012
52592,271203060305001,2000,Zák. 22/1997,§13/9,4/11/2012
52593,301204130014301,1000,Zák. 64/1986,§9odst.1 písm.a),4/13/2012
52594,271203150506102,1000,Zák. 22/1997,§13/9,4/12/2012
52595,271203140019601,1000,Zák. 634/1992,§12/1,4/12/2012
52596,221204040020901,2000,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/4/2012
52597,271202200504901,1000,Zák. 22/1997,§13/9,4/7/2012
52599,271204120019602,1000,Zák. 634/1992,§3c,4/12/2012
52600,221204110020901,1500,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/11/2012
52601,301204020800101,1000,Zák. 634/1992,"§ 3c), §16 odst. 1, §18 odst.1",4/2/2012
52602,271201300308901,5000,Zák. 22/1997,§13/9,3/28/2012
52603,271202280504901,2000,Zák. 22/1997,§13/9,4/6/2012
52604,271201050016301,1500,Zák. 634/1992,§11/1,3/30/2012
52605,301204020800102,4000,Zák. 634/1992,§ 12 odst. 1,4/2/2012
52606,241204100403802,1000,Zák. 634/1992,"§9/1 §10/1b, §11/1",4/11/2012
52608,301204130703201,1000,Zák. 634/1992,"§ 15 odst.3, § 19 odst.1",4/13/2012
52609,301204040800101,1000,Zák. 634/1992,"§ 3a), § 16 odst. 1",4/16/2012
52610,221204120203501,1000,Zák. 634/1992,"§ 12 ods.1,",4/12/2012
52612,241201050028001,13000,Zák. 634/1992,§ 11/1,4/26/2012
52614,301204110800101,2000,Zák. 634/1992,§ 12 odst. 1,4/11/2012
52616,221204050250502,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52617,221204050250501,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52618,221204020250501,1000,Zák. 634/1992,"§ 15 ods.3,",4/2/2012
52619,221204050253802,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52620,221204050253801,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52621,221204100253801,1000,Zák. 634/1992,"§ 13 ods.9,",4/10/2012
52622,301204040702801,1000,Zák. 634/1992,§ 12 odstavec 1,4/4/2012
52623,301204100702801,1000,Zák. 634/1992,§ 9 odst.1. § 10 odst. 1 a),4/10/2012
52625,301204110702801,1000,Zák. 634/1992,"§9 odst. 1,§ 10 odst. 1 a)",4/11/2012
52626,301204100017501,1000,Zák. 64/1986,§ 9 1 a),4/10/2012
52627,301204130702801,1000,Zák. 64/1986,§ 9 odst. 1 a),4/13/2012
52629,401204130556802,1000,Zák. 634/1992,§ 3a),4/13/2012
52630,301204130807101,1000,Zák. 64/1986,§ 9 odst. 1 pís. a),4/13/2012
52631,271204110308701,1000,Zák. 634/1992,§ 11 odst. 1 z. č. 634/92,4/11/2012
52632,301204120807101,3000,Zák. 634/1992,§11 odst.1 §12 odst. 1,4/16/2012
52633,301204050022101,1000,Zák. 634/1992,§ 12 odst.1,4/5/2012
52634,401204150556802,1000,Zák. 64/1986,§ 9/1a),4/15/2012
52635,401204150556802,3000,Zák. 634/1992,§ 10/1a) +b),4/15/2012
52636,221204100252201,1000,Zák. 634/1992,"§ 9 ods.1,",4/10/2012
52637,301204050809201,1000,Zák. 634/1992,§ 11 odst. 1,4/5/2012
52638,301204110809202,1000,Zák. 64/1986,§  9 odst. 1a),4/11/2012
52639,221204060252202,1000,Zák. 634/1992,"§ 12 ods.1,",4/6/2012
52640,221204060252201,1000,Zák. 634/1992,"§ 13,",4/6/2012
52641,221204050252201,1000,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/5/2012
52642,301204100703801,1000,Zák. 634/1992,§ 3 písm. c),4/10/2012
52643,301204110703801,2000,Zák. 634/1992,§ 3 písm. c),4/11/2012
52644,221204030252202,1000,Zák. 634/1992,"§ 16 ods.1,",4/3/2012
52645,301204130703601,1000,Zák. 634/1992,"§19 odst.1,3, 634/92Sb.",4/13/2012
52646,221204020252201,1000,Zák. 634/1992,"§ 13,",4/2/2012
52647,221204020251301,1000,Zák. 634/1992,"§ 13,",4/2/2012
52648,251203090015202,10000,Zák. 552/1991,§19/1,5/15/2012
52649,221204050251301,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52650,221204040251301,2000,Zák. 634/1992,"§ 3 pís.a,12 ods.1,",4/6/2012
52651,221204050251402,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52652,301204060711001,1000,Zák. 634/1992,§11-1,4/13/2012
52653,211204160009901,1000,Zák. 634/1992,ust. § 3 písmeno c),4/16/2012
52655,221204110251801,1000,Zák. 22/1997,"§ 13 ods.9,",4/11/2012
52657,251204160331501,1000,Zák. 634/1992,"§9, §10, §11",4/16/2012
52658,301204110013801,2000,Zák. 634/1992,"10/1a,11/1",4/11/2012
52659,301204020013801,3000,Zák. 634/1992,"9/1,16/1",4/12/2012
52660,221204030251802,500,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/3/2012
52661,211203010010301,1000,Zák. 634/1992,§ 13,4/16/2012
52662,401204110557102,1000,Zák. 634/1992,§ 19/1+3,4/11/2012
52663,311204130014601,1000,Zák. 634/1992,§3/a,4/13/2012
52664,401204120552401,1000,Zák. 634/1992,§ 19/1+3,4/12/2012
52665,311204120014601,1000,Zák. 634/1992,§3/a,4/16/2012
52666,311204110014601,1000,Zák. 64/1986,§9/1/a,4/11/2012
52667,401204110552401,2000,Zák. 634/1992,§5/1a+c,4/11/2012
52668,311204130605701,1000,Zák. 64/1986,§9/1/a,4/13/2012
52669,401204100557801,1000,Zák. 634/1992,§ 19/1+3,4/10/2012
52670,311204130024701,1000,Zák. 634/1992,§3/a,4/13/2012
52671,311204110024701,1000,Zák. 634/1992,§12/1,4/11/2012
52672,221204020251101,3000,Zák. 22/1997,"§ 13 ods.9,18 ods.2 pís.c,",4/2/2012
52673,311204150605301,2000,Zák. 634/1992,§12/1,4/15/2012
52675,221204050251102,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52676,311204110605901,2000,Zák. 634/1992,§12/1,4/12/2012
52677,221204050251101,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52678,221204050254502,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52679,311204120604501,1000,Zák. 634/1992,§3/a,4/12/2012
52680,311204110604501,1000,Zák. 64/1986,§9/1/a,4/11/2012
52681,401204130556603,1000,Zák. 634/1992,§ 5/1a),4/13/2012
52682,221204050254501,1000,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/5/2012
52683,401204150556602,2000,Zák. 634/1992,§ 11/1,4/15/2012
52684,221204120250201,1000,Zák. 634/1992,"§ 15 ods.3,",4/12/2012
52685,401204150550302,1000,Zák. 634/1992,§ 12/1,4/15/2012
52686,311204050600201,1000,Zák. 634/1992,§3/c,4/16/2012
52687,311204030604501,1000,Zák. 64/1986,§9/1/a,4/3/2012
52688,101202019154601,9000,Zák. 22/1997,"§ 13 odst. 1, 2, 9",4/17/2012
52689,311204050601801,1000,Zák. 64/1986,§9/1/a,4/5/2012
52690,301203260014201,3000,Zák. 634/1992,"§5/1a,c",4/27/2012
52691,301203050703201,4000,Zák. 22/1997,§13/9,4/27/2012
52692,301203290703602,2000,Zák. 634/1992,§12/2a,5/3/2012
52693,301203210012801,7000,Zák. 634/1992,§12/1,4/26/2012
52694,301204030013801,2000,Zák. 634/1992,§15/3,4/28/2012
52695,301203260809201,0,Zák. 634/1992,"§5/1c,§12/1",4/27/2012
52696,301203260704101,10000,Zák. 634/1992,"§5/1c,§12/1",4/27/2012
52697,301204030022201,3500,Zák. 634/1992,§12/1,4/26/2012
52698,311204040024701,1000,Zák. 64/1986,§9/1/a,4/4/2012
52699,301203230012801,1000,Zák. 634/1992,§3/c,4/27/2012
52700,301204120808101,1000,Zák. 634/1992,"§10 odst.1 písm.a), § 11 odst1",4/12/2012
52701,101203139154601,4000,Zák. 22/1997,§ 13 odst. 2,4/3/2012
52702,241204100400901,1000,Zák. 634/1992,§ 11 odst. 1,4/10/2012
52703,401204100555601,1000,Zák. 634/1992,§ 13/9,4/10/2012
52704,401204120555602,1000,Zák. 634/1992,§ 12/1,4/16/2012
52705,401204150555602,2000,Zák. 634/1992,§ 12/1,4/15/2012
52706,301203200701801,10000,Zák. 634/1992,§3/c,4/28/2012
52707,401204110555602,1000,Zák. 22/1997,§ 13/9,4/11/2012
52711,211204170105302,2000,Zák. 634/1992,"§5-1a, 11-1, 13",4/17/2012
52712,221204110250201,1000,Zák. 634/1992,"§ 15 ods.3,",4/11/2012
52713,271204120305001,2000,Zák. 634/1992,§ 3 písm.c),4/12/2012
52714,211204150103501,1000,Zák. 634/1992,§ 12 odst.1,4/15/2012
52715,221204100250201,1000,Zák. 634/1992,"§ 10 ods.1 a,",4/10/2012
52716,221204050250202,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52717,221204030250201,2000,Zák. 634/1992,"§ 10 ods.1 a,12 ods.1,",4/3/2012
52718,271204170305001,1000,Zák. 22/1997,§ 13 odst.9,4/17/2012
52719,301204040022201,2000,Zák. 634/1992,§ 19 odst.1a3,4/4/2012
52720,221204020250202,1000,Zák. 634/1992,"§ 10 ods.1 a,",4/2/2012
52721,221204020250201,1000,Zák. 634/1992,"§ 15 ods.3,",4/2/2012
52722,221204120253601,1000,Zák. 22/1997,"§ 13 ods.9,",4/12/2012
52723,101204048015901,3000,Zák. 22/1997,§19a  odst.3) písm.a) zák.22,4/4/2012
52724,221204030253601,1000,Zák. 634/1992,"§ 10 ods.1 a,",4/3/2012
52725,301204130022201,1000,Zák. 634/1992,§12,4/13/2012
52726,271204110309501,500,Zák. 64/1986,§9/1/a z.č.64/1986 Sb.,4/11/2012
52727,221204040252601,1000,Zák. 102/2001,"§ 5 ods.4,",4/4/2012
52728,221204030252601,1000,Zák. 22/1997,"§ 13 ods.9,",4/3/2012
52729,271203220309501,1000,Zák. 22/1997,§13/9 z.č.22/1997 Sb.,4/13/2012
52730,221204100016901,500,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/10/2012
52731,221203080018601,2000,Zák. 634/1992,"§ 5 ods.1 a,",4/13/2012
52732,101204160912701,1000,Zák. 634/1992,§3/a,4/16/2012
52733,101203030913001,12000,Zák. 22/1997,§ 13-9; § 19a-4b,5/8/2012
52734,271204130505501,1000,Zák. 64/1986,§9/1/a,4/13/2012
52735,101204060912401,4000,Zák. 634/1992,§ 4 od.3 v náv.  § 5 od. 1 c),4/6/2012
52736,271204120024602,1000,Zák. 634/1992,nebyly informace v českém jaz,4/12/2012
52737,271204160016802,1000,Zák. 634/1992,§ 11 odst. 1,4/16/2012
52738,301204170702801,1000,Zák. 64/1986,§ 9 odst. 1 a),4/17/2012
52739,301203290703601,3000,Zák. 634/1992,"§3/c,§12/2a",5/1/2012
52740,301202150807101,0,Zák. 634/1992,"§3/a,c,§16/1",5/3/2012
52741,301202140022101,0,Zák. 634/1992,"§3/a,c,§16/1",5/3/2012
52742,301202210809201,0,Zák. 634/1992,"§3/a,c,§16/1",5/3/2012
52743,301203120703601,25000,Zák. 634/1992,"§3/a,c,§16/1",5/3/2012
52745,271204160024101,2000,Zák. 634/1992,§ 11,4/16/2012
52746,101204120152801,3000,Zák. 634/1992,§13,4/18/2012
52748,241204110400601,500,Zák. 634/1992,§ 9 odst.1,4/11/2012
52749,271204100506701,1000,Zák. 634/1992,§ 12 odst.1,4/18/2012
52750,271204100506701,1000,Zák. 22/1997,§ 13/9,4/18/2012
52751,101204188704501,1000,Zák. 22/1997,§13 odst.9,4/18/2012
52752,301203150808101,0,Zák. 634/1992,FALZA,6/12/2012
52753,301203159808901,0,Zák. 634/1992,FALZA,6/12/2012
52754,101203228902101,2000,Zák. 22/1997,§ 13 odst. 9,4/12/2012
52755,211203070104901,1000,Zák. 634/1992,§11odst.1,4/18/2012
52760,101201169909501,2000,Zák. 64/1986,§9 odst.1)písm.d,4/17/2012
52761,101204120052602,500,Zák. 64/1986,§9/1a,4/12/2012
52762,401204110602503,1000,Zák. 22/1997,§ 13/9,4/11/2012
52763,401203220602501,1000,Zák. 634/1992,§ 10/1a)+b),4/6/2012
52764,101204180052601,2000,Zák. 634/1992,"§ 3/a,c",4/18/2012
52766,401204150602502,2000,Zák. 634/1992,§ 12/1,4/15/2012
52767,401204150602501,2000,Zák. 634/1992,§ 12/1,4/15/2012
52768,301204110006401,2000,Zák. 634/1992,"§ 12, § 15 z.č.634/92",4/11/2012
52769,401204150557601,1000,Zák. 634/1992,§ 12/1,4/15/2012
52770,401204130557603,1000,Zák. 634/1992,§ 13,4/13/2012
52771,301204120006401,1000,Zák. 634/1992,§ 11,4/12/2012
52772,401203080557601,1000,Zák. 634/1992,§ 13,4/10/2012
52773,101203060958201,10000,Zák. 634/1992,§ 5-1c; § 5-2; § 13,5/4/2012
52774,211204170104001,1000,Zák. 634/1992,§ 12 odst.1,4/17/2012
52775,211204160104001,1000,Zák. 634/1992,§ 11 odst.1,4/16/2012
52776,401204130013002,1000,Zák. 22/1997,§ 13/9,4/13/2012
52777,401204150556401,2000,Zák. 634/1992,§ 12/1,4/15/2012
52778,241203280402801,1000,Zák. 634/1992,§15/3,4/16/2012
52779,271204170005101,1000,Zák. 634/1992,§ 11,4/17/2012
52780,101204190912701,1000,Zák. 634/1992,§3/a,4/19/2012
52781,241204170402801,3000,Zák. 634/1992,§12/1,4/17/2012
52782,271204180005101,1000,Zák. 634/1992,§ 11,4/18/2012
52783,271201090305001,1500,Zák. 634/1992,"§3c,§12/1",4/19/2012
52784,271203130024601,2000,Zák. 634/1992,§3c,4/19/2012
52785,241204180402801,1000,Zák. 634/1992,§12/1,4/18/2012
52786,271202170305001,2000,Zák. 634/1992,§11/1,4/14/2012
52787,271202010506701,1000,Zák. 634/1992,§12/1,4/14/2012
52788,271203150024102,10000,Zák. 634/1992,§3c,4/14/2012
52789,401204110556402,2000,Zák. 634/1992,§ 12/1,4/11/2012
52790,211204180105302,500,Zák. 64/1986,§9-1a,4/18/2012
52791,241203280027902,1000,Zák. 634/1992,§ 16 odst.1,4/16/2012
52792,251204170015201,1000,Zák. 102/2001,§5 odst4,4/17/2012
52793,251204170015201,0,Zák. 634/1992,§10,4/17/2012
52796,241204160406001,1000,Zák. 634/1992,§ 9 odst.1; § 11 odst.1,4/16/2012
52797,271204170018502,1000,Zák. 634/1992,"602,603, § 3 pís. a) c)",4/17/2012
52798,271204170018502,500,Zák. 64/1986,neověřené měřidlo 960,4/17/2012
52799,211203280151201,2000,Zák. 64/1986,§9/1a,5/1/2012
52800,211201110153101,40000,Zák. 311/2006,§3/1,5/1/2012
52801,211203280154202,5000,Zák. 634/1992,§15/1,5/2/2012
52802,211203140105901,4000,Zák. 634/1992,§18/1,6/13/2012
52803,211203140105902,3000,Zák. 634/1992,§18/1,5/8/2012
52804,211203140105902,2000,Zák. 64/1986,§9/1a,5/8/2012
52805,211204040151201,5000,Zák. 64/1986,§9/1a,5/2/2012
52806,211203270009901,5000,Zák. 353/2003,§107/6,5/2/2012
52807,211203200151202,1000,Zák. 634/1992,§11/1,5/15/2012
52808,211204020105901,3000,Zák. 477/2001,§9/10,5/3/2012
52809,211203280019901,3000,Zák. 634/1992,§16/1,5/2/2012
52810,211203290027301,3000,Zák. 634/1992,§11/1,5/2/2012
52811,211203270019901,5000,Zák. 634/1992,"§3a,16/1",5/3/2012
52812,241204110405301,1500,Zák. 634/1992,§ 3 písm. a),4/11/2012
52813,241204170401102,2000,Zák. 634/1992,§12/1 § 9/1,4/17/2012
52814,241204190406001,1000,Zák. 634/1992,§ 12 odst.1,4/19/2012
52815,241204040401101,3000,Zák. 634/1992,§ 3/a § 16/1,4/17/2012
52816,211202240103501,3000,Zák. 64/1986,§9/1a,4/17/2012
52817,211203210027301,3000,Zák. 634/1992,§11/1,4/19/2012
52818,211203130154201,3000,Zák. 634/1992,§11/1,4/19/2012
52821,241204190405301,500,Zák. 64/1986,§ 9 odst. 1 písm. a),4/19/2012
52822,101204190955502,1000,Zák. 64/1986,§ 9 odst.1 písm. a,4/19/2012
52823,241201250405301,0,Zák. 634/1992,§5/2,4/14/2012
52824,241201250405302,0,Zák. 634/1992,§5/2,4/14/2012
52826,301201170013803,5000,Zák. 102/2001,§5/4,5/3/2012
52827,101202228808801,1000,Zák. 22/1997,§ 13 odst. 9,4/16/2012
52828,241204160405601,1000,Zák. 22/1997,§13/9,4/16/2012
52829,241204170405601,500,Zák. 64/1986,§9/1a,4/17/2012
52830,241204170405604,1000,Zák. 64/1986,§9/1a,4/17/2012
52834,241204170405401,1000,Zák. 634/1992,§ 12/1,4/17/2012
52835,401202240013001,2000,Zák. 634/1992,§ 12/1,4/17/2012
52837,401201170558301,2000,Zák. 634/1992,§ 5/1 c,4/24/2012
52839,401201300004501,50000,Zák. 311/2006,§9/1,7/12/2012
52840,401202210557801,2000,Zák. 64/1986,§ 9/4,4/19/2012
52841,401202230556801,2000,Zák. 634/1992,§ 9/1,4/17/2012
52842,401202230557601,3000,Zák. 634/1992,§ 12/1,4/18/2012
52843,401201250551203,2000,Zák. 634/1992,§ 9/1,4/19/2012
52844,401202020556401,4000,Zák. 634/1992,§ 11/1,4/25/2012
52845,401201180552401,15000,Zák. 634/1992,"§ 3 c, 5/1 a, c, 13",4/25/2012
52846,401201180551201,2000,Zák. 477/2001,§ 9/10,4/21/2012
52847,301204200009001,1000,Zák. 64/1986,§9 odst.1 písm.a),4/20/2012
52848,401202160550301,5000,Zák. 634/1992,§ 12/1,4/26/2012
52849,241203270405401,1000,Zák. 102/2001,§ 5/4,4/20/2012
52850,401203160558301,3000,Zák. 634/1992,§ 5/1 a,4/26/2012
52851,401201120013002,3000,Zák. 634/1992,§ 12/1,4/26/2012
52852,401201240551202,10000,Zák. 634/1992,"§ 5/1 a, 12/1",4/26/2012
52853,271204160504501,2000,Zák. 634/1992,§11,4/16/2012
52855,211204180009901,2000,Zák. 634/1992,"§ 10 odst.1písm. c),  § 3 a)",4/18/2012
52856,211204180009902,1500,Zák. 634/1992,"§ 13, § 16 odst. 3",4/18/2012
52857,211204200153501,1000,Zák. 634/1992,"§ 4/3, § 5/1 c)",4/20/2012
52858,211204200104101,1000,Zák. 634/1992,"§ 4/3, § 5/1 c)",4/20/2012
52859,211204200153502,2000,Zák. 634/1992,§ 12/1,4/20/2012
52860,211204200104102,1000,Zák. 634/1992,§ 12/1,4/20/2012
52861,211204170104101,1000,Zák. 634/1992,§ 12/1,4/17/2012
52862,211204160104101,1000,Zák. 634/1992,§ 16/1,4/16/2012
52863,211204150104101,1000,Zák. 634/1992,§ 12/1,4/15/2012
52864,211204150153501,1000,Zák. 634/1992,§ 12/1,4/15/2012
52865,211204150153502,1000,Zák. 634/1992,§ 12/1,4/15/2012
52866,211204170153501,1000,Zák. 634/1992,§ 12/1,4/17/2012
52867,211204170153502,1000,Zák. 634/1992,§ 12/1,4/17/2012
52868,211203220154201,1000,Zák. 634/1992,§ 11/1,4/18/2012
52869,301204180808101,1000,Zák. 634/1992,§ 3 písm.a),4/18/2012
52870,301204190808101,3000,Zák. 634/1992,§ 3 písm.a),4/19/2012
52871,211204200154201,1000,Zák. 64/1986,§9/1/a,4/20/2012
52872,401201130602501,2000,Zák. 634/1992,"§3a), 11/1, 12/1",4/20/2012
52873,211204190009901,2000,Zák. 634/1992,ust. § 12 odst. 1,4/19/2012
52874,301204170704102,1000,Zák. 634/1992,§ 11 odst. 1,4/17/2012
52875,221204170203501,1000,Zák. 634/1992,"§ 3 pís.a,",4/17/2012
52876,211204180027301,1000,Zák. 64/1986,§9odst.1písm a),4/18/2012
52877,211204110006701,1000,Zák. 634/1992,§4odst.3-§5odst.1 písm.c);§13,4/17/2012
52878,211203260154001,1000,Zák. 634/1992,§ 3 písm.a),4/19/2012
52879,301204180704101,2000,Zák. 634/1992,§ 4 odst. 3 v náv.§ 5 odst. 1,4/18/2012
52880,211204170154001,1000,Zák. 634/1992,§ 9 odst. 1,4/17/2012
52881,211204190027301,1000,Zák. 634/1992,§11 odst.1,4/19/2012
52882,211204190006701,1000,Zák. 634/1992,§4odst.3-§5odst1 písm.c);§13,4/19/2012
52883,211204200154001,1000,Zák. 64/1986,§ 9 odst.1,4/20/2012
52884,221204120025001,1000,Zák. 634/1992,"§ 11 ods.1,",4/12/2012
52885,271204210016301,1000,Zák. 634/1992,§ 12/1,4/21/2012
52886,271204190019601,1000,Zák. 634/1992,§12,4/19/2012
52887,301204190704102,1000,Zák. 634/1992,§ 10 § 11,4/19/2012
52888,221204160205601,1000,Zák. 634/1992,"§ 3 pís.a,",4/16/2012
52889,211204150006702,1000,Zák. 634/1992,§12,4/15/2012
52890,211204150006701,1000,Zák. 634/1992,§13,4/15/2012
52891,301204200700402,1000,Zák. 634/1992,§ 9 odst.1,4/20/2012
52892,301204200704101,1000,Zák. 634/1992,§ 10 §11,4/20/2012
52893,221204190020801,500,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/19/2012
52894,211204200105902,500,Zák. 64/1986,§ 9 odst. 1 písm. a),4/20/2012
52895,301204200017501,1000,Zák. 64/1986,§9 odst 1 a,4/20/2012
52896,221204190028703,2000,Zák. 634/1992,"§§ 9,10,11,",4/19/2012
52897,211204200009901,1000,Zák. 64/1986,ust. § 9 odst. 1 písm.a),4/20/2012
52898,211204200105901,1000,Zák. 634/1992,§ 16 odst. 1,4/20/2012
52899,211204170103501,1000,Zák. 634/1992,§ 12 odst.1,4/17/2012
52900,301204180017502,1000,Zák. 634/1992,§ 3 a,4/18/2012
52901,211204180103501,1000,Zák. 634/1992,§ 12 odst.1,4/18/2012
52902,301204190017501,1000,Zák. 634/1992,§ 12,4/19/2012
52903,211204180018401,1000,Zák. 64/1986,"napl.sk.pod. § 9 odst.1,písm a",4/18/2012
52904,301204190809201,1000,Zák. 634/1992,§ 11 odst. 1,4/19/2012
52905,211204190103502,1000,Zák. 634/1992,§ 12 odst.1,4/19/2012
52906,211204190018401,1000,Zák. 634/1992,por. ust. § 11 odst.1,4/19/2012
52907,211204200103501,1000,Zák. 64/1986,§ 9 odst.1 písm.a),4/20/2012
52908,211204060104402,1000,Zák. 634/1992,§ 11 od.1,4/18/2012
52909,211204190152001,1000,Zák. 634/1992,§11/1,4/19/2012
52910,211204200152001,1000,Zák. 634/1992,§3c,4/20/2012
52913,211204180306402,1000,Zák. 634/1992,§ 12,4/18/2012
52914,301204200022201,1000,Zák. 634/1992,§3 písm.a),4/20/2012
52915,211204170019902,1000,Zák. 634/1992,§ 12 zos,4/17/2012
52916,211204170019901,1000,Zák. 634/1992,§ 11 zos,4/17/2012
52917,301204170014301,1000,Zák. 634/1992,§9 odst.1,4/17/2012
52918,311202030601801,5000,Zák. 634/1992,§5/2,4/19/2012
52919,311201170014601,1000,Zák. 64/1986,§9/1a),4/17/2012
52920,311202080014601,4000,Zák. 634/1992,§10/1a),4/17/2012
52921,211204180019901,1000,Zák. 634/1992,§ 12 zos,4/18/2012
52922,211204200150701,1000,Zák. 64/1986,§ 9 odst. 1 písm. a),4/20/2012
52923,301204200701801,2000,Zák. 634/1992,§ 19 odst.1 a 3,4/20/2012
52924,211204190019901,1000,Zák. 634/1992,§ 11 zos,4/19/2012
52925,301204190701801,2000,Zák. 634/1992,§ 15 odst.3,4/19/2012
52927,211204200019901,1000,Zák. 64/1986,9 1a,4/20/2012
52928,311204120604301,1000,Zák. 634/1992,§10/1/a,4/12/2012
52929,311204130604301,1000,Zák. 634/1992,§10/1/a,4/13/2012
52930,311204150604301,1000,Zák. 634/1992,§10/1/a,4/15/2012
52931,301204200013801,1000,Zák. 634/1992,ust. § 15 odst. 3,4/20/2012
52932,311204030605101,1000,Zák. 634/1992,"§4/3, §13",4/4/2012
52933,271204130504201,2000,Zák. 634/1992,§ 15/3,4/13/2012
52934,301204110711001,2000,Zák. 634/1992,§11-1,4/17/2012
52935,101204040912701,1000,Zák. 634/1992,§3/a,4/16/2012
52936,301204170022002,2000,Zák. 634/1992,§ 11 odst. 1; § 12 odst. 1,4/17/2012
52937,301204180807101,1000,Zák. 634/1992,§ 12 odst. 1,4/18/2012
52939,401204200557102,1000,Zák. 634/1992,§ 19/1+3,4/20/2012
52940,251203280028301,3000,Zák. 634/1992,§3/c,5/3/2012
52941,251203150054701,5000,Zák. 634/1992,§3/a,5/3/2012
52942,251203010009801,0,Zák. 22/1997,§18/2/c,5/3/2012
52943,271204230502101,500,Zák. 64/1986,§9/1/a,4/23/2012
52944,251201100008901,0,Zák. 634/1992,§5/1/a,5/12/2012
52945,221204050250201,1000,Zák. 634/1992,"§ 12 ods.1,",4/5/2012
52946,311204100604101,2000,Zák. 634/1992,§3/a,4/10/2012
52947,251201110024201,0,Zák. 634/1992,§5/1/a,5/12/2012
52948,401204170552401,1000,Zák. 634/1992,§ 19/1,4/17/2012
52949,251202140028301,50000,Zák. 634/1992,§5/1/a,5/12/2012
52950,251203280330101,3000,Zák. 634/1992,§3/a,5/3/2012
52951,251203290028301,17000,Zák. 634/1992,§3/c §12/1,5/3/2012
52952,301204040703601,90000,Zák. 634/1992,"§12/1,§15/3",5/10/2012
52953,301203230703601,0,Zák. 634/1992,"§12/1,§15/3",5/10/2012
52954,401204180803701,2000,Zák. 634/1992,§ 19/1+3,4/18/2012
52955,301203020704401,2000,Zák. 22/1997,§13/9,5/5/2012
52956,301203260013802,3000,Zák. 634/1992,§5/1a,5/5/2012
52957,311204040604101,2000,Zák. 634/1992,"§3/a, §4/3",4/4/2012
52958,251203210024201,0,Zák. 634/1992,§12/1,5/3/2012
52959,251203160024301,2000,Zák. 634/1992,§3/a §12/1,5/2/2012
52960,271204230018503,500,Zák. 64/1986,"§ 9 odst,1 písmeno. a) 64/86",4/23/2012
52961,251203220009801,15000,Zák. 634/1992,§3/c §5/1/a §9/1 §11/1,5/3/2012
52963,401204190557601,1000,Zák. 634/1992,§ 9/1,4/19/2012
52964,251203020331501,2000,Zák. 64/1986,§9/1/d,5/3/2012
52965,251202210024201,5000,Zák. 353/2003,§107,5/12/2012
